Hospital_ID,Timestamp,Shift,ER_Arrivals,Ambulance_Arrivals,General_Admissions,ICU_Admissions,ICU_Discharges,ICU_Transfers_In,ICU_Transfers_Out,ICU_Occupied_Beds,ICU_Available_Beds,ICU_Occupancy_Pct,HDU_Occupied_Beds,General_Occupied_Beds,Private_Occupied_Beds,Total_Occupied_Beds,Hospital_Occupancy_Pct,Ventilators_In_Use,Ventilators_Available,ICU_Staff_Available,Staff_Shortage_Flag,Elective_Surgeries,Event,ICU_Risk
HOSP_001,2024-01-08 03:00:00,Night,8,2,2,0,3,0,0,12,28,30.0,20,147,44,223,74.33,5,20,19,0,1,Normal Operations,LOW
HOSP_001,2024-01-08 04:00:00,Night,9,1,9,0,4,1,0,12,28,30.0,20,162,42,236,78.67,5,20,20,0,3,Normal Operations,LOW
HOSP_001,2024-01-08 05:00:00,Night,3,1,4,0,2,0,1,12,28,30.0,18,150,45,225,75.0,5,20,19,0,1,Normal Operations,LOW
HOSP_001,2024-01-08 06:00:00,Morning,2,0,4,1,4,0,1,12,28,30.0,22,149,43,226,75.33,5,20,19,0,1,Normal Operations,LOW
HOSP_001,2024-01-08 07:00:00,Morning,9,1,8,1,2,0,1,12,28,30.0,20,158,42,232,77.33,4,21,23,0,1,Normal Operations,LOW
HOSP_001,2024-01-08 08:00:00,Morning,4,1,8,0,2,0,0,12,28,30.0,18,145,42,217,72.33,7,18,22,0,2,Normal Operations,LOW
HOSP_001,2024-01-08 09:00:00,Morning,4,1,7,0,1,1,2,12,28,30.0,20,144,39,215,71.67,6,19,23,0,7,Normal Operations,LOW
HOSP_001,2024-01-08 10:00:00,Morning,6,1,8,1,0,1,2,13,27,32.5,20,153,42,228,76.0,7,18,22,0,4,Normal Operations,LOW
HOSP_001,2024-01-08 11:00:00,Morning,5,1,6,1,1,0,0,13,27,32.5,20,150,44,227,75.67,5,20,22,0,1,Normal Operations,LOW
HOSP_001,2024-01-08 12:00:00,Morning,6,1,4,1,2,1,0,13,27,32.5,24,152,41,230,76.67,7,18,22,0,3,Normal Operations,LOW
HOSP_001,2024-01-08 13:00:00,Morning,6,1,3,0,2,0,2,12,28,30.0,20,149,45,226,75.33,5,20,21,0,3,Normal Operations,LOW
HOSP_001,2024-01-08 14:00:00,Evening,6,1,9,1,2,1,1,12,28,30.0,18,142,40,212,70.67,4,21,23,0,3,Normal Operations,LOW
HOSP_001,2024-01-08 15:00:00,Evening,7,1,5,0,5,3,0,12,28,30.0,20,150,39,221,73.67,4,21,22,0,4,Normal Operations,LOW
HOSP_001,2024-01-08 16:00:00,Evening,6,1,7,1,4,0,0,12,28,30.0,19,150,42,223,74.33,4,21,22,0,1,Normal Operations,LOW
HOSP_001,2024-01-08 17:00:00,Evening,10,1,9,1,1,0,0,12,28,30.0,21,159,45,237,79.0,6,19,22,0,2,Normal Operations,LOW
HOSP_001,2024-01-08 18:00:00,Evening,3,0,4,0,0,0,0,12,28,30.0,19,154,42,227,75.67,5,20,22,0,1,Normal Operations,LOW
HOSP_001,2024-01-08 19:00:00,Evening,7,1,5,1,2,2,0,14,26,35.0,17,156,43,230,76.67,6,19,21,0,2,Normal Operations,LOW
HOSP_001,2024-01-08 20:00:00,Evening,5,1,9,1,6,3,1,12,28,30.0,18,154,47,231,77.0,5,20,18,0,2,Normal Operations,LOW
HOSP_001,2024-01-08 21:00:00,Evening,4,1,7,0,2,0,1,12,28,30.0,19,152,45,228,76.0,4,21,19,0,3,Normal Operations,LOW
HOSP_001,2024-01-08 22:00:00,Night,3,1,8,1,3,2,1,12,28,30.0,18,151,45,226,75.33,6,19,19,0,1,Normal Operations,LOW
HOSP_001,2024-01-08 23:00:00,Night,6,1,6,0,3,0,0,12,28,30.0,21,147,45,225,75.0,7,18,21,0,2,Normal Operations,LOW
HOSP_001,2024-01-09 00:00:00,Night,6,1,1,1,1,0,1,12,28,30.0,22,147,45,226,75.33,6,19,18,0,4,Normal Operations,LOW
HOSP_001,2024-01-09 01:00:00,Night,6,1,4,1,0,0,0,13,27,32.5,20,147,39,219,73.0,6,19,21,0,3,Normal Operations,LOW
HOSP_001,2024-01-09 02:00:00,Night,7,1,6,0,2,1,1,12,28,30.0,15,164,46,237,79.0,2,23,19,0,0,Normal Operations,LOW
HOSP_001,2024-01-09 03:00:00,Night,3,0,4,2,1,2,1,13,27,32.5,20,146,37,216,72.0,7,18,19,0,1,Normal Operations,LOW
HOSP_001,2024-01-09 04:00:00,Night,3,0,4,0,1,0,2,12,28,30.0,21,157,36,226,75.33,3,22,20,0,0,Normal Operations,LOW
HOSP_001,2024-01-09 05:00:00,Night,7,1,7,0,1,0,1,12,28,30.0,18,152,43,225,75.0,5,20,19,0,2,Normal Operations,LOW
HOSP_001,2024-01-09 06:00:00,Morning,2,0,7,1,3,0,0,12,28,30.0,21,148,45,226,75.33,6,19,20,0,0,Normal Operations,LOW
HOSP_001,2024-01-09 07:00:00,Morning,9,2,5,0,2,0,1,12,28,30.0,18,154,45,229,76.33,7,18,20,0,1,Normal Operations,LOW
HOSP_001,2024-01-09 08:00:00,Morning,2,0,3,1,0,0,0,13,27,32.5,19,147,42,221,73.67,5,20,21,0,2,Normal Operations,LOW
HOSP_001,2024-01-09 09:00:00,Morning,8,2,7,0,2,0,1,12,28,30.0,18,150,45,225,75.0,5,20,23,0,2,Normal Operations,LOW
HOSP_001,2024-01-09 10:00:00,Morning,7,1,9,0,1,1,0,12,28,30.0,22,158,43,235,78.33,4,21,20,0,1,Normal Operations,LOW
HOSP_001,2024-01-09 11:00:00,Morning,8,2,6,1,3,0,1,12,28,30.0,19,153,47,231,77.0,8,17,24,0,0,Normal Operations,LOW
HOSP_001,2024-01-09 12:00:00,Morning,5,1,4,2,2,0,2,12,28,30.0,16,164,45,237,79.0,6,19,23,0,5,Normal Operations,LOW
HOSP_001,2024-01-09 13:00:00,Morning,11,2,9,1,1,1,0,14,26,35.0,21,166,44,245,81.67,7,18,24,0,4,Normal Operations,LOW
HOSP_001,2024-01-09 14:00:00,Evening,7,1,2,0,0,1,0,14,26,35.0,20,152,41,227,75.67,5,20,23,0,3,Normal Operations,LOW
HOSP_001,2024-01-09 15:00:00,Evening,7,1,9,1,1,0,0,14,26,35.0,18,160,44,236,78.67,5,20,23,0,2,Normal Operations,LOW
HOSP_001,2024-01-09 16:00:00,Evening,7,1,10,1,0,1,1,15,25,37.5,20,166,38,239,79.67,6,19,20,0,0,Normal Operations,LOW
HOSP_001,2024-01-09 17:00:00,Evening,5,1,8,1,2,1,0,14,26,35.0,21,162,41,238,79.33,7,18,23,0,3,Normal Operations,LOW
HOSP_001,2024-01-09 18:00:00,Evening,5,1,12,1,3,1,1,12,28,30.0,21,165,46,244,81.33,4,21,21,0,1,Normal Operations,LOW
HOSP_001,2024-01-09 19:00:00,Evening,6,1,9,1,0,0,1,12,28,30.0,22,160,40,234,78.0,4,21,22,0,2,Normal Operations,LOW
HOSP_001,2024-01-09 20:00:00,Evening,7,1,4,0,5,0,0,12,28,30.0,19,156,42,229,76.33,6,19,17,0,2,Normal Operations,LOW
HOSP_001,2024-01-09 21:00:00,Evening,5,1,9,2,2,1,1,12,28,30.0,19,158,44,233,77.67,7,18,18,0,1,Normal Operations,LOW
HOSP_001,2024-01-09 22:00:00,Night,2,0,7,1,1,1,0,13,27,32.5,18,156,45,232,77.33,7,18,19,0,3,Normal Operations,LOW
HOSP_001,2024-01-09 23:00:00,Night,5,1,8,0,0,0,0,13,27,32.5,19,155,41,228,76.0,6,19,20,0,4,Normal Operations,LOW
HOSP_001,2024-01-10 00:00:00,Night,8,1,5,2,1,0,1,13,27,32.5,19,158,48,238,79.33,4,21,19,0,1,Normal Operations,LOW
HOSP_001,2024-01-10 01:00:00,Night,8,1,9,3,0,0,1,14,26,35.0,17,158,45,234,78.0,5,20,19,0,2,Normal Operations,LOW
HOSP_001,2024-01-10 02:00:00,Night,6,1,4,0,0,0,1,14,26,35.0,16,163,43,236,78.67,8,17,18,0,1,Normal Operations,LOW
HOSP_001,2024-01-10 03:00:00,Night,7,1,6,2,3,1,0,14,26,35.0,17,152,45,228,76.0,7,18,19,0,3,Normal Operations,LOW
HOSP_001,2024-01-10 04:00:00,Night,6,1,4,0,1,0,1,12,28,30.0,20,162,46,240,80.0,4,21,19,0,1,Normal Operations,LOW
HOSP_001,2024-01-10 05:00:00,Night,2,0,9,2,3,0,1,12,28,30.0,17,156,40,225,75.0,3,22,19,0,1,Normal Operations,LOW
HOSP_001,2024-01-10 06:00:00,Morning,5,1,3,0,2,0,0,12,28,30.0,22,150,40,224,74.67,8,17,20,0,3,Normal Operations,LOW
HOSP_001,2024-01-10 07:00:00,Morning,5,1,6,1,4,1,1,12,28,30.0,21,147,49,229,76.33,7,18,24,0,4,Normal Operations,LOW
HOSP_001,2024-01-10 08:00:00,Morning,6,1,8,0,4,0,2,12,28,30.0,18,154,45,229,76.33,6,19,21,0,3,Normal Operations,LOW
HOSP_001,2024-01-10 09:00:00,Morning,12,2,3,2,0,0,0,14,26,35.0,19,156,49,238,79.33,6,19,21,0,3,Normal Operations,LOW
HOSP_001,2024-01-10 10:00:00,Morning,6,1,6,1,1,1,0,15,25,37.5,18,160,48,241,80.33,8,17,24,0,3,Normal Operations,LOW
HOSP_001,2024-01-10 11:00:00,Morning,9,2,5,0,2,1,0,14,26,35.0,24,153,43,234,78.0,8,17,22,0,2,Normal Operations,LOW
HOSP_001,2024-01-10 12:00:00,Morning,3,1,10,0,0,1,0,15,25,37.5,22,157,46,240,80.0,6,19,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-10 13:00:00,Morning,6,1,5,0,0,1,0,16,24,40.0,17,155,41,229,76.33,7,18,20,0,3,Normal Operations,LOW
HOSP_001,2024-01-10 14:00:00,Evening,9,2,6,1,5,1,0,13,27,32.5,20,155,41,229,76.33,6,19,21,0,1,Normal Operations,LOW
HOSP_001,2024-01-10 15:00:00,Evening,6,1,5,0,5,1,0,12,28,30.0,21,151,44,228,76.0,6,19,21,0,1,Normal Operations,LOW
HOSP_001,2024-01-10 16:00:00,Evening,5,1,12,3,4,1,1,12,28,30.0,21,164,46,243,81.0,5,20,22,0,1,Normal Operations,LOW
HOSP_001,2024-01-10 17:00:00,Evening,10,2,9,0,0,1,2,12,28,30.0,21,153,47,233,77.67,5,20,22,0,1,Normal Operations,LOW
HOSP_001,2024-01-10 18:00:00,Evening,8,1,5,0,1,0,2,12,28,30.0,16,160,44,232,77.33,5,20,23,0,2,Normal Operations,LOW
HOSP_001,2024-01-10 19:00:00,Evening,4,1,12,1,3,1,0,12,28,30.0,17,149,44,222,74.0,5,20,22,0,4,Normal Operations,LOW
HOSP_001,2024-01-10 20:00:00,Evening,6,1,2,2,4,1,1,12,28,30.0,21,155,42,230,76.67,7,18,19,0,1,Normal Operations,LOW
HOSP_001,2024-01-10 21:00:00,Evening,9,1,5,3,1,1,0,15,25,37.5,19,148,40,222,74.0,5,20,19,0,2,Normal Operations,LOW
HOSP_001,2024-01-10 22:00:00,Night,7,2,6,1,2,0,1,14,26,35.0,20,147,43,224,74.67,5,20,18,0,1,Normal Operations,LOW
HOSP_001,2024-01-10 23:00:00,Night,3,1,4,0,1,1,1,13,27,32.5,18,147,39,217,72.33,7,18,19,0,1,Normal Operations,LOW
HOSP_001,2024-01-11 00:00:00,Night,4,1,1,1,5,1,1,12,28,30.0,17,155,40,224,74.67,4,21,18,0,3,Normal Operations,LOW
HOSP_001,2024-01-11 01:00:00,Night,5,1,4,0,4,1,0,12,28,30.0,16,156,46,230,76.67,3,22,18,0,1,Normal Operations,LOW
HOSP_001,2024-01-11 02:00:00,Night,2,0,5,1,1,2,1,14,26,35.0,16,146,45,221,73.67,6,19,18,0,6,Normal Operations,LOW
HOSP_001,2024-01-11 03:00:00,Night,3,1,3,0,2,0,0,13,27,32.5,20,152,50,235,78.33,5,20,20,0,0,Normal Operations,LOW
HOSP_001,2024-01-11 04:00:00,Night,1,0,5,0,4,1,0,12,28,30.0,22,151,40,225,75.0,5,20,18,0,0,Normal Operations,LOW
HOSP_001,2024-01-11 05:00:00,Night,2,0,3,0,2,0,0,12,28,30.0,20,155,47,234,78.0,5,20,18,0,0,Normal Operations,LOW
HOSP_001,2024-01-11 06:00:00,Morning,9,2,3,0,0,0,0,12,28,30.0,25,152,45,234,78.0,6,19,19,0,2,Normal Operations,LOW
HOSP_001,2024-01-11 07:00:00,Morning,4,0,3,0,1,0,0,12,28,30.0,21,154,48,235,78.33,4,21,24,0,3,Normal Operations,LOW
HOSP_001,2024-01-11 08:00:00,Morning,9,1,6,0,3,0,0,12,28,30.0,18,157,42,229,76.33,6,19,21,0,2,Normal Operations,LOW
HOSP_001,2024-01-11 09:00:00,Morning,4,1,4,1,1,0,0,12,28,30.0,18,149,40,219,73.0,3,22,24,0,0,Normal Operations,LOW
HOSP_001,2024-01-11 10:00:00,Morning,5,1,3,0,0,0,1,12,28,30.0,22,152,47,233,77.67,5,20,21,0,3,Normal Operations,LOW
HOSP_001,2024-01-11 11:00:00,Morning,8,2,7,1,2,0,0,12,28,30.0,21,151,41,225,75.0,5,20,21,0,2,Normal Operations,LOW
HOSP_001,2024-01-11 12:00:00,Morning,6,1,6,1,1,0,0,12,28,30.0,21,148,42,223,74.33,5,20,23,0,0,Normal Operations,LOW
HOSP_001,2024-01-11 13:00:00,Morning,8,2,3,1,2,0,0,12,28,30.0,20,152,45,229,76.33,5,20,25,0,2,Normal Operations,LOW
HOSP_001,2024-01-11 14:00:00,Evening,5,1,3,0,8,1,0,12,28,30.0,22,151,38,223,74.33,4,21,22,0,2,Normal Operations,LOW
HOSP_001,2024-01-11 15:00:00,Evening,7,2,11,1,0,1,0,15,25,37.5,21,148,45,229,76.33,6,19,23,0,0,Normal Operations,LOW
HOSP_001,2024-01-11 16:00:00,Evening,4,1,8,2,0,0,1,17,23,42.5,22,161,43,243,81.0,6,19,21,0,3,Normal Operations,LOW
HOSP_001,2024-01-11 17:00:00,Evening,9,2,8,1,2,0,0,16,24,40.0,21,147,45,229,76.33,6,19,23,0,6,Normal Operations,LOW
HOSP_001,2024-01-11 18:00:00,Evening,3,1,3,0,2,0,0,14,26,35.0,18,149,38,219,73.0,4,21,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-11 19:00:00,Evening,3,0,5,0,1,1,0,14,26,35.0,22,150,40,226,75.33,5,20,21,0,1,Normal Operations,LOW
HOSP_001,2024-01-11 20:00:00,Evening,7,1,9,1,2,0,0,14,26,35.0,19,149,41,223,74.33,4,21,18,0,3,Normal Operations,LOW
HOSP_001,2024-01-11 21:00:00,Evening,6,1,4,1,2,1,0,14,26,35.0,23,155,42,234,78.0,6,19,19,0,2,Normal Operations,LOW
HOSP_001,2024-01-11 22:00:00,Night,5,1,9,0,1,1,0,15,25,37.5,19,155,40,229,76.33,6,19,18,0,2,Normal Operations,LOW
HOSP_001,2024-01-11 23:00:00,Night,8,1,8,2,1,1,0,17,23,42.5,24,144,38,223,74.33,6,19,20,0,2,Normal Operations,LOW
HOSP_001,2024-01-12 00:00:00,Night,4,1,4,0,3,0,1,13,27,32.5,20,146,37,216,72.0,6,19,20,0,1,Normal Operations,LOW
HOSP_001,2024-01-12 01:00:00,Night,7,2,5,1,0,1,0,15,25,37.5,21,147,34,217,72.33,7,18,19,0,0,Normal Operations,LOW
HOSP_001,2024-01-12 02:00:00,Night,4,1,4,1,0,0,0,17,23,42.5,21,148,42,228,76.0,7,18,17,0,2,Normal Operations,LOW
HOSP_001,2024-01-12 03:00:00,Night,5,1,7,2,0,1,2,18,22,45.0,23,150,40,231,77.0,8,17,19,0,3,Normal Operations,LOW
HOSP_001,2024-01-12 04:00:00,Night,8,1,3,0,5,0,2,12,28,30.0,15,145,42,214,71.33,3,22,20,0,1,Normal Operations,LOW
HOSP_001,2024-01-12 05:00:00,Night,6,1,6,2,0,2,1,15,25,37.5,20,151,42,228,76.0,7,18,20,0,5,Normal Operations,LOW
HOSP_001,2024-01-12 06:00:00,Morning,4,1,12,2,3,2,0,15,25,37.5,19,158,47,239,79.67,9,16,17,0,1,Normal Operations,LOW
HOSP_001,2024-01-12 07:00:00,Morning,6,1,6,2,0,1,0,18,22,45.0,19,150,42,229,76.33,8,17,21,0,5,Normal Operations,LOW
HOSP_001,2024-01-12 08:00:00,Morning,5,1,9,2,2,0,2,17,23,42.5,24,156,50,247,82.33,8,17,21,0,2,Normal Operations,LOW
HOSP_001,2024-01-12 09:00:00,Morning,5,1,9,1,2,2,0,18,22,45.0,19,162,46,245,81.67,6,19,20,0,1,Normal Operations,LOW
HOSP_001,2024-01-12 10:00:00,Morning,9,2,7,0,2,1,0,18,22,45.0,20,165,49,252,84.0,9,16,22,0,2,Normal Operations,LOW
HOSP_001,2024-01-12 11:00:00,Morning,10,2,8,2,2,2,1,20,20,50.0,21,151,45,237,79.0,10,15,21,0,5,Normal Operations,LOW
HOSP_001,2024-01-12 12:00:00,Morning,6,1,9,2,1,0,2,19,21,47.5,20,166,50,255,85.0,9,16,23,0,3,Normal Operations,LOW
HOSP_001,2024-01-12 13:00:00,Morning,11,3,7,1,2,0,2,16,24,40.0,19,167,47,249,83.0,4,21,23,0,3,Normal Operations,LOW
HOSP_001,2024-01-12 14:00:00,Evening,13,2,7,2,3,0,0,15,25,37.5,22,152,45,234,78.0,8,17,22,0,1,Normal Operations,LOW
HOSP_001,2024-01-12 15:00:00,Evening,6,1,8,1,1,0,0,16,24,40.0,19,162,48,245,81.67,6,19,23,0,4,Normal Operations,LOW
HOSP_001,2024-01-12 16:00:00,Evening,6,1,9,1,2,0,0,15,25,37.5,19,149,41,224,74.67,7,18,22,0,2,Normal Operations,LOW
HOSP_001,2024-01-12 17:00:00,Evening,6,1,8,0,3,0,0,12,28,30.0,20,161,47,240,80.0,5,20,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-12 18:00:00,Evening,8,2,1,2,1,1,0,15,25,37.5,19,156,42,232,77.33,5,20,23,0,3,Normal Operations,LOW
HOSP_001,2024-01-12 19:00:00,Evening,5,1,11,1,3,0,0,13,27,32.5,20,161,48,242,80.67,5,20,23,0,1,Normal Operations,LOW
HOSP_001,2024-01-12 20:00:00,Evening,8,2,6,0,4,1,1,12,28,30.0,19,154,45,230,76.67,3,22,18,0,2,Normal Operations,LOW
HOSP_001,2024-01-12 21:00:00,Evening,4,1,10,1,0,0,1,13,27,32.5,19,158,42,232,77.33,6,19,19,0,2,Normal Operations,LOW
HOSP_001,2024-01-12 22:00:00,Night,5,1,4,0,0,0,0,12,28,30.0,20,154,40,226,75.33,5,20,18,0,2,Normal Operations,LOW
HOSP_001,2024-01-12 23:00:00,Night,6,1,7,2,2,0,0,12,28,30.0,19,158,37,226,75.33,5,20,21,0,2,Normal Operations,LOW
HOSP_001,2024-01-13 00:00:00,Night,4,1,3,1,3,0,1,12,28,30.0,22,153,39,226,75.33,4,21,18,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 01:00:00,Night,8,2,5,1,3,1,0,12,28,30.0,21,150,41,224,74.67,4,21,20,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 02:00:00,Night,5,1,10,1,3,1,0,12,28,30.0,23,149,39,223,74.33,4,21,18,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 03:00:00,Night,7,1,4,0,2,0,1,12,28,30.0,19,154,47,232,77.33,5,20,20,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 04:00:00,Night,7,1,9,2,3,1,0,12,28,30.0,18,142,39,211,70.33,5,20,19,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 05:00:00,Night,4,1,6,0,2,0,0,12,28,30.0,19,149,40,220,73.33,6,19,17,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 06:00:00,Morning,2,0,4,0,1,0,0,12,28,30.0,19,152,38,221,73.67,6,19,20,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 07:00:00,Morning,6,1,5,1,5,0,0,12,28,30.0,22,156,42,232,77.33,6,19,21,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 08:00:00,Morning,8,1,7,2,1,0,1,12,28,30.0,20,154,46,232,77.33,5,20,21,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 09:00:00,Morning,6,1,4,0,1,0,1,12,28,30.0,21,140,45,218,72.67,5,20,24,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 10:00:00,Morning,6,1,6,0,0,1,0,13,27,32.5,22,154,44,233,77.67,6,19,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 11:00:00,Morning,5,1,8,0,4,1,0,12,28,30.0,20,146,37,215,71.67,6,19,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 12:00:00,Morning,11,2,2,1,1,0,1,12,28,30.0,19,149,41,221,73.67,3,22,25,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 13:00:00,Morning,2,0,7,1,0,0,1,13,27,32.5,21,146,36,216,72.0,8,17,21,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 14:00:00,Evening,7,2,3,0,0,1,0,13,27,32.5,17,144,41,215,71.67,6,19,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 15:00:00,Evening,10,1,5,0,4,0,0,12,28,30.0,18,146,37,213,71.0,6,19,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 16:00:00,Evening,7,1,4,2,4,1,0,12,28,30.0,19,141,33,205,68.33,7,18,21,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 17:00:00,Evening,7,1,5,0,4,0,0,12,28,30.0,16,155,43,226,75.33,5,20,24,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 18:00:00,Evening,5,1,5,0,3,0,0,12,28,30.0,22,148,38,220,73.33,6,19,23,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 19:00:00,Evening,5,1,7,2,2,0,0,12,28,30.0,17,144,40,213,71.0,6,19,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 20:00:00,Evening,5,1,5,3,0,1,1,15,25,37.5,21,146,38,220,73.33,6,19,19,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 21:00:00,Evening,6,1,6,1,0,0,0,16,24,40.0,17,148,38,219,73.0,5,20,19,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 22:00:00,Night,5,1,6,0,2,0,0,14,26,35.0,21,146,38,219,73.0,7,18,20,0,0,Normal Operations,LOW
HOSP_001,2024-01-13 23:00:00,Night,4,1,8,1,5,2,0,13,27,32.5,20,142,39,214,71.33,6,19,18,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 00:00:00,Night,4,0,5,0,1,1,1,13,27,32.5,21,146,41,221,73.67,7,18,19,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 01:00:00,Night,7,2,5,0,3,1,0,12,28,30.0,15,137,35,199,66.33,4,21,18,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 02:00:00,Night,5,1,4,2,1,1,0,13,27,32.5,19,150,32,214,71.33,6,19,18,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 03:00:00,Night,5,1,2,0,2,0,0,12,28,30.0,21,136,40,209,69.67,4,21,18,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 04:00:00,Night,0,0,4,0,2,0,0,12,28,30.0,16,135,39,202,67.33,5,20,19,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 05:00:00,Night,5,1,4,1,0,0,1,13,27,32.5,16,135,36,200,66.67,5,20,18,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 06:00:00,Morning,1,0,3,0,1,1,1,12,28,30.0,21,140,45,218,72.67,6,19,17,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 07:00:00,Morning,4,1,3,1,1,1,1,12,28,30.0,21,150,39,222,74.0,7,18,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 08:00:00,Morning,3,1,5,1,3,0,2,12,28,30.0,18,140,37,207,69.0,5,20,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 09:00:00,Morning,5,1,7,1,1,0,1,12,28,30.0,19,129,44,204,68.0,5,20,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 10:00:00,Morning,2,0,4,0,2,2,0,12,28,30.0,16,146,38,212,70.67,6,19,21,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 11:00:00,Morning,3,1,5,0,3,2,2,12,28,30.0,21,146,37,216,72.0,6,19,21,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 12:00:00,Morning,8,1,6,0,1,4,2,12,28,30.0,17,139,40,208,69.33,5,20,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 13:00:00,Morning,3,1,6,1,3,1,2,12,28,30.0,21,140,34,207,69.0,7,18,23,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 14:00:00,Evening,5,1,4,1,2,1,2,12,28,30.0,20,141,39,212,70.67,5,20,21,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 15:00:00,Evening,3,1,7,0,3,2,0,12,28,30.0,20,146,40,218,72.67,8,17,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 16:00:00,Evening,4,1,7,0,1,0,0,12,28,30.0,21,147,38,218,72.67,5,20,23,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 17:00:00,Evening,9,1,6,0,2,0,0,12,28,30.0,20,146,39,217,72.33,6,19,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 18:00:00,Evening,5,1,6,0,1,1,0,12,28,30.0,25,148,43,228,76.0,4,21,21,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 19:00:00,Evening,2,0,6,0,3,0,0,12,28,30.0,19,140,36,207,69.0,5,20,22,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 20:00:00,Evening,4,1,5,1,2,0,1,12,28,30.0,19,148,41,220,73.33,5,20,20,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 21:00:00,Evening,8,1,7,1,4,0,1,12,28,30.0,17,148,43,220,73.33,5,20,19,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 22:00:00,Night,0,0,4,0,2,0,2,12,28,30.0,20,140,39,211,70.33,4,21,19,0,0,Normal Operations,LOW
HOSP_001,2024-01-14 23:00:00,Night,6,1,5,0,3,0,0,12,28,30.0,20,142,41,215,71.67,6,19,20,0,0,Normal Operations,LOW
HOSP_001,2024-01-15 00:00:00,Night,3,1,8,0,0,0,1,12,28,30.0,21,150,43,226,75.33,2,23,18,0,0,Normal Operations,LOW
HOSP_001,2024-01-15 01:00:00,Night,4,1,4,1,2,0,0,12,28,30.0,24,155,50,241,80.33,4,21,21,0,5,Normal Operations,LOW
HOSP_001,2024-01-15 02:00:00,Night,8,1,7,0,1,1,0,12,28,30.0,16,149,48,225,75.0,6,19,20,0,1,Normal Operations,LOW
HOSP_001,2024-01-15 03:00:00,Night,3,0,3,0,0,0,0,12,28,30.0,17,152,44,225,75.0,8,17,18,0,2,Normal Operations,LOW
HOSP_001,2024-01-15 04:00:00,Night,6,1,9,1,4,1,1,12,28,30.0,19,159,44,234,78.0,5,20,20,0,1,Normal Operations,LOW
HOSP_001,2024-01-15 05:00:00,Night,2,0,6,0,2,0,0,12,28,30.0,21,150,46,229,76.33,3,22,21,0,3,Normal Operations,LOW
HOSP_001,2024-01-15 06:00:00,Morning,3,1,8,2,1,0,1,12,28,30.0,19,152,47,230,76.67,5,20,19,0,0,Normal Operations,LOW
HOSP_001,2024-01-15 07:00:00,Morning,7,2,10,2,1,1,0,14,26,35.0,20,154,41,229,76.33,7,18,22,0,3,Normal Operations,LOW
HOSP_001,2024-01-15 08:00:00,Morning,0,0,8,1,1,0,0,14,26,35.0,22,160,50,246,82.0,7,18,23,0,2,Normal Operations,LOW
